ruta,clase,cubierto_base,cubierto_propuesta,manifiestos_propuesta
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r02-25ab33fd.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r03-4fe884f5.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r04-17524190.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r05-81662a93.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r06-b80d4343.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r07-ba73fa9b.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r08-ca2eb083.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r09-79816fb1.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s1-r10-2a0c54b3.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r01-7035d3cb.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r02-f7c988d0.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r03-6d0d9f50.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r04-7e457693.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r05-75149102.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r06-00b2ed3f.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r07-13cafc65.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r08-cf5a9637.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r09-9086ec18.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s2-r10-7890651f.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r01-7ccf350d.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r02-6b419947.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r03-c26e45ba.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r04-43835adf.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r05-a7a36b2f.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r06-9899308a.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r07-8b75fd9a.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r08-f11f191a.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r09-3b59f4a4.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s3-r10-5729e0da.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r01-d2790eca.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r02-b962059e.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r03-0c138fa7.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r04-31c5d571.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r05-f5d56c70.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r06-5a68a875.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r07-a3b38668.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r08-5d69bf7e.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r09-c3891e1a.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc3-s4-r10-6ca6d47c.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r01-e1abc1ae.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r02-1279a6c8.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r03-223ec15d.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r04-3008f5e7.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r05-ba63030d.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r06-04adf879.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r07-08aeb764.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r08-d280a49b.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r09-e9d7e3c3.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s3-r10-9317289a.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r01-b8a595b0.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r02-16953626.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r03-9e64a07c.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r04-29c4ec81.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r05-ada9bbcf.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r06-5e8d9517.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r07-043382cb.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r08-d92a4f2d.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r09-1e933110.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/analysis/oracle/esc4-s4-r10-19a529b3.json,C_derived,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/logs/campaign.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/manifest/checkpoint.json,E_metadata,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r01/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r02/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r03/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r04/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r05/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r06/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r07/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r08/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r09/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10/locust.log,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10/locust_failures.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10/locust_stats.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc1-production-r10/report.html,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r01-ce4dacc0.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r02-a7bad9de.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r03-5bd30469.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r04-6e6cd579.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r05-a283247c.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r06-50528ad4.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r07-5b246c3a.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r08-72331373.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r09-853412d0.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
experimentos/resultados/arbiter/campaign/raw/esc2-s0-r10-2695ede9.json,B_raw,si,si,experimentos/resultados/arbiter/campaign/SHA256SUMS
